,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.52781982421875,0.02266535758972168,0.5102029528533041,0.5144399154589372,0.1,"(50, 50)",2,"{'km__n_clusters': 2, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",267,0.5506307821698907,0.572199577294686,0.5000000000000001,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.36462274854095184,0.006387344214867593,0.020309683318027343,0.028879830917874383
1,2.3243148803710936,0.02540135383605957,0.6175813558650213,0.6251005195319868,0.1,"(50, 50)",3,"{'km__n_clusters': 3, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",128,0.5,0.5000000000000001,0.740599593495935,0.7075040098173246,0.49999999999999994,0.5,0.7,0.7314707833194257,0.6479166666666666,0.686527804523183,0.7192750351309938,0.003965294449114913,0.10056335179944588,0.10312958794172576
2,1.842872428894043,0.025369930267333984,0.514397496087637,0.5233904615187112,0.1,"(50, 50)",4,"{'km__n_clusters': 4, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",261,0.5,0.5000000000000001,0.5000000000000001,0.4965337954939342,0.5791666666666666,0.6238847166056872,0.49999999999999994,0.5,0.4930555555555555,0.4965337954939341,0.17557470227516933,0.003884987779375612,0.03243029320036254,0.05027103282315899
3,2.655908203125,0.015751457214355467,0.5799066758273217,0.586154086491916,0.1,"(50, 50)",5,"{'km__n_clusters': 5, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",179,0.5,0.5000000000000001,0.5105013550135503,0.5213785159908286,0.49999999999999994,0.5,0.6854166666666666,0.7088923123007469,0.704861111111111,0.700499604168004,0.3910468940202517,0.005273578714637466,0.09411099675381694,0.0971395874600737
4,2.7461510181427,0.019613265991210938,0.6299844801414353,0.6520927056459185,0.1,"(50, 50)",6,"{'km__n_clusters': 6, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",117,0.5837678721614803,0.599049991373361,0.6063685636856369,0.6030657610041229,0.6222222222222222,0.654855895757109,0.6493055555555556,0.69286646554122,0.6888888888888888,0.7106254145537797,0.5069875107204176,0.0060058049654501035,0.03633646442489174,0.045416700818074744
5,2.884419012069702,0.02979435920715332,0.6622131745820578,0.664522542148765,0.1,"(50, 50)",7,"{'km__n_clusters': 7, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",78,0.6953742640874685,0.6958624482401656,0.740599593495935,0.7077193020226702,0.6743055555555555,0.6787876842758415,0.7,0.7402432762051481,0.49999999999999994,0.5,0.34769012601425164,0.007391091202175735,0.08374041473126542,0.08467932510177083
6,3.0028794765472413,0.02896566390991211,0.6334604813363297,0.6409038611328065,0.1,"(50, 50)",8,"{'km__n_clusters': 8, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",112,0.6988225399495376,0.6850414078674949,0.6150914634146343,0.6008267220685276,0.49999999999999994,0.5,0.6944444444444444,0.7049393414211438,0.6583333333333332,0.7137118343068661,0.5071323338483258,0.0034238606811920554,0.07310288902008899,0.08100585396493291
7,4.030357456207275,0.02711377143859863,0.7011746758107174,0.7083383742607803,0.1,"(50, 50)",9,"{'km__n_clusters': 9, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",26,0.7128679562657696,0.6994694616977225,0.7371273712737128,0.72772533020442,0.6798611111111111,0.7008793889209834,0.7013888888888888,0.7185313563129855,0.6743055555555555,0.69508633416779,1.0208144355442856,0.012556583094278949,0.022828085027310117,0.012567112499328513
8,3.7745619773864747,0.02647247314453125,0.6866285589038317,0.6976405193203493,0.1,"(50, 50)",10,"{'km__n_clusters': 10, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",55,0.683179142136249,0.6721176242236027,0.6743733062330625,0.6823686448432136,0.6583333333333333,0.6770545820228087,0.6944444444444443,0.7106254145537799,0.7229166666666664,0.7460363309583414,0.14831085565821533,0.00414157253892423,0.0216053658492646,0.027637623728918457
9,3.320679044723511,0.040016555786132814,0.6003850654190033,0.6192907187912353,0.1,"(50, 50)",15,"{'km__n_clusters': 15, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",142,0.7041211101766192,0.7234461266390615,0.5000000000000001,0.5,0.6583333333333332,0.6947065494148107,0.5666666666666667,0.5539294349230803,0.5722222222222222,0.6243714829792242,0.18215408781331752,0.008534787416308112,0.07240534033868935,0.0837425622678789
10,3.491171932220459,0.03289361000061035,0.5939339078941095,0.5987474165350661,0.1,"(50, 50)",20,"{'km__n_clusters': 20, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",153,0.6447434819175778,0.661064742926156,0.5192242547425475,0.5497647932656599,0.5770833333333333,0.5831675118214691,0.6979166666666666,0.6696354066371398,0.5305555555555556,0.5301046280249054,0.31044483284483343,0.0078086550481500875,0.06820391177270148,0.0570305524029591
