,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,13.906859064102173,0.10867671966552735,0.5,0.5,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'rp__n_components': 2, 'NN__hidden_layer_sizes': (50, 50)}",361,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.6369997162186719,0.0719224625320172,9.915068111723903e-17,0.0
1,16.60098567008972,0.1409005641937256,0.5069520360277402,0.5048795864329845,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'rp__n_components': 3, 'NN__hidden_layer_sizes': (50, 50)}",341,0.5,0.5,0.5,0.5,0.5,0.5,0.5347338466688984,0.5243979321649224,0.5000000000000002,0.5,1.0030036200505517,0.04761577932725161,0.013897487128728903,0.009759172865968946
2,19.930756998062133,0.10425572395324707,0.6023597500772371,0.6182359307359307,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'rp__n_components': 4, 'NN__hidden_layer_sizes': (50, 50)}",253,0.6519082691663877,0.6676622325894171,0.6211918312688316,0.6458543479174548,0.6667224640107131,0.6701708485689069,0.5385001673920321,0.5571281469339722,0.5332141032192133,0.5503640776699028,5.210655672355977,0.04031891506031252,0.05622329081846771,0.05337362954239862
3,23.830051851272582,0.12309384346008301,0.649416973750214,0.6571352302981028,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'rp__n_components': 5, 'NN__hidden_layer_sizes': (50, 50)}",122,0.603699363910278,0.6051727398814777,0.6435386675594241,0.674681103685958,0.725728155339806,0.66359591056193,0.6160863742885838,0.6647280712814694,0.6580650655765631,0.6774983260796786,2.619118322197986,0.05487900853635062,0.04275607648333855,0.02654055529456847
4,32.12235794067383,0.10126738548278809,0.5980900142320299,0.6232003001462325,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'rp__n_components': 6, 'NN__hidden_layer_sizes': (50, 50)}",262,0.6384332105791765,0.665072185096457,0.5904753933712755,0.6300960366494347,0.6408603950451959,0.65979227083596,0.5492969534650151,0.5338439877274828,0.5712825753704653,0.6271970204218279,13.670620159108832,0.04268128081891902,0.036377337446436786,0.04720233594262657
5,20.646466970443726,0.09271183013916015,0.5557335514802203,0.5599483041230614,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'rp__n_components': 7, 'NN__hidden_layer_sizes': (50, 50)}",310,0.6397723468362906,0.6422135712184256,0.6386842986273854,0.6575279493968814,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,7.044456993097747,0.021583199347743772,0.0682171430545523,0.07358091986884825
6,26.90011396408081,0.13876652717590332,0.6594674611624236,0.6655647597018538,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'rp__n_components': 8, 'NN__hidden_layer_sizes': (50, 50)}",96,0.7076498158687646,0.6785661749253982,0.6621191831268832,0.6859291598369268,0.6357549380649481,0.6658418442399024,0.6556745898895213,0.6807306770899003,0.6360500766479308,0.616755942417141,3.434834980740763,0.07104635892176286,0.02628366057304061,0.02528291146791099
7,30.010058546066283,0.11867613792419433,0.5588158999840858,0.570354092119241,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'rp__n_components': 9, 'NN__hidden_layer_sizes': (50, 50)}",308,0.5816036156678943,0.6251786239650317,0.6295614328757951,0.6134866347244988,0.5086206896551725,0.5188737233640146,0.5740709742216271,0.5874311772370024,0.5000000000000002,0.5068003013056579,9.612370620142462,0.02721705248008567,0.048438788269725405,0.04867665776072662
8,31.786676931381226,0.14567155838012696,0.6316733727009969,0.6546483897756078,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'rp__n_components': 10, 'NN__hidden_layer_sizes': (50, 50)}",173,0.6233679276866422,0.6333112680200058,0.6446267157683295,0.670189236330013,0.6430364914630063,0.6361639978144832,0.6432875795112152,0.6460355987055018,0.6039431102026915,0.6875418480080349,2.517007175745283,0.05591149916904924,0.01592353562966478,0.020950528332809
9,27.31616654396057,0.10267887115478516,0.6439145042284752,0.6588689697201582,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'rp__n_components': 15, 'NN__hidden_layer_sizes': (50, 50)}",139,0.6987780381653834,0.6573650863699407,0.6683126883160362,0.6880936620014291,0.6519082691663877,0.6664486403564074,0.6446267157683295,0.6784033118984575,0.555612331800375,0.6040341479745565,4.644871716697935,0.021638237783806823,0.04784578576828701,0.029333407273042296
10,29.699963760375976,0.13625044822692872,0.6152831683928577,0.6369009937724368,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'rp__n_components': 20, 'NN__hidden_layer_sizes': (50, 50)}",222,0.696350853699364,0.7062791577354685,0.6683126883160362,0.6833391123439667,0.5924004017408772,0.570296410709032,0.5333947104117844,0.5891701340730466,0.5858456821665818,0.6354201540006696,6.3220874092843315,0.06595672361387206,0.05914384714244235,0.05231907267998407
11,23.792980909347534,0.17617392539978027,0.6152310725405504,0.6217700040724815,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'rp__n_components': 25, 'NN__hidden_layer_sizes': (50, 50)}",224,0.572731837964513,0.5653606102635229,0.6483930364914631,0.6395420922119952,0.6061265483762973,0.6107153364434919,0.6605289588215602,0.6790915395284327,0.5882728666326011,0.6141404419149649,1.6238227274719705,0.05829132468840139,0.033967791197931405,0.03732034605644361
