,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.9434151649475098,0.02181663513183594,0.5,0.5,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",277,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,0.49999999999999994,0.5,0.5,0.5,0.13059120286984588,0.004134401297239928,5.55412141369174e-17,0.0
1,1.559289026260376,0.02009553909301758,0.4996717982483184,0.5024375795468152,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",297,0.5,0.5,0.5087228997289973,0.516900438119638,0.48958333333333337,0.4952874596144383,0.49999999999999994,0.5,0.5,0.5,0.15822143685990223,0.0024282041930373103,0.00606414937833445,0.007458201864873378
2,1.5302427291870118,0.017131948471069337,0.5347117389268001,0.5419440964634668,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",217,0.5577796467619849,0.5646189182194616,0.6150914634146342,0.6451015640978719,0.5,0.5,0.49999999999999994,0.5,0.5,0.5,0.2615854518572811,0.007981830521598019,0.04607391792374339,0.057329804386234036
3,2.008446741104126,0.024872303009033203,0.5970566941071211,0.5993453094440053,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",97,0.6065601345668629,0.6074987060041408,0.6429539295392954,0.6580298610288815,0.5777777777777778,0.6041198622076728,0.6576388888888889,0.6217718295996748,0.5,0.5053062883796564,0.2827151944192882,0.01910178827324102,0.055893196699918504,0.05075320110753917
4,2.4312273979187013,0.025020360946655273,0.5952967413612382,0.6054863962569988,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",104,0.5,0.5,0.5976456639566397,0.599960170942011,0.6041666666666667,0.595240387701393,0.6666666666666666,0.6007606393221645,0.6090277777777777,0.7314707833194257,0.5804239728637997,0.00929018247599694,0.05385040520557594,0.07369843718145544
5,2.185370349884033,0.02119889259338379,0.5551688600907378,0.5510312590078856,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",171,0.7131202691337258,0.7127598775017252,0.5609756097560976,0.5423964175377031,0.5,0.5,0.49999999999999994,0.5,0.5,0.5,0.30560209830897533,0.006461855396239903,0.08279224658017537,0.08251457412473365
6,2.499532175064087,0.025110626220703126,0.6130005259428878,0.6344769915675226,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",82,0.6328006728343145,0.6235280797101449,0.6394817073170732,0.6305854871524377,0.5125000000000001,0.5265314418982819,0.6618055555555555,0.6549628773776665,0.6180555555555556,0.7367770716990822,0.4518917644741024,0.0031573022044798886,0.05208642364538488,0.06733831314076338
7,2.1238662719726564,0.02380990982055664,0.5960289597128609,0.5991984169510982,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",101,0.6399495374264087,0.6377242926155969,0.6394817073170732,0.6459681152243884,0.6944444444444445,0.670336136251792,0.5055555555555554,0.541963540663714,0.5,0.5,0.36425115792975876,0.0015759234130900408,0.07853715888141706,0.0661035246697654
8,2.2033290386199953,0.028095340728759764,0.5548596759620789,0.5390531021463836,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",175,0.5158957106812447,0.5217768719806762,0.623729674796748,0.5973605175624617,0.6347222222222222,0.5761281211887799,0.49999999999999994,0.5,0.5,0.5,0.31208402412775765,0.0022435449087915573,0.06105728278639887,0.04030649930903796
9,3.799854040145874,0.02953658103942871,0.5956778069667348,0.6168754417560163,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",102,0.5612279226240539,0.5753051673567977,0.5000000000000001,0.5,0.6798611111111112,0.6828476367760019,0.6541666666666667,0.6093191689667715,0.5840277777777778,0.7169052356805101,1.3393678202695671,0.002750371177762324,0.06477465254847557,0.07720536774873556
10,3.630632925033569,0.03118553161621094,0.6214938840883534,0.6191196289744504,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",70,0.5,0.5,0.7179878048780488,0.7061369043133794,0.7534722222222223,0.7083467060359031,0.5340277777777778,0.5120728758799239,0.6027777777777777,0.6690416586430452,0.31242646462324636,0.008643186310122168,0.09953917546071545,0.09346034441372951
11,3.5220770835876465,0.028975200653076173,0.665833312704648,0.662056026897638,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",8,0.72026913372582,0.6691845669427191,0.6638719512195121,0.6703068990387204,0.6604166666666668,0.6468911141065966,0.66875,0.6279446691058477,0.6152777777777778,0.6959528852943065,0.10547805199463163,0.008736636729950831,0.03339121473896569,0.023071407819142895
