,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,1.0695098876953124,0.0055637359619140625,0.5154906304924433,0.5259218337181176,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'ica__n_components': 25, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,0.30213774141613686,0.0015360640776676334,0.017899391455076567,0.018303163823114667
31,2.680783271789551,0.013080596923828125,0.5154906304924433,0.5259218337181176,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'ica__n_components': 30, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,2.3105651347615326,0.010991449127001883,0.017899391455076567,0.018303163823114667
32,13.35123519897461,0.023427486419677734,0.5154906304924433,0.5259218337181176,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'ica__n_components': 35, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,5.171037617851235,0.020553092624319813,0.017899391455076567,0.018303163823114667
33,17.449397230148314,0.029077863693237303,0.5154906304924433,0.5259218337181176,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'ica__n_components': 40, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,4.72229744829678,0.010859983369455801,0.017899391455076567,0.018303163823114667
34,18.11870460510254,0.051807069778442384,0.5154906304924433,0.5259218337181176,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'ica__n_components': 45, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,5.633959514513489,0.035529157497687626,0.017899391455076567,0.018303163823114667
35,18.051377058029175,0.02508058547973633,0.5154906304924433,0.5259218337181176,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'ica__n_components': 50, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,6.052785066685193,0.006791268186453621,0.017899391455076567,0.018303163823114667
36,17.684675216674805,0.06625785827636718,0.5154906304924433,0.5259218337181176,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'ica__n_components': 55, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,5.821704755983852,0.017909137314367655,0.017899391455076567,0.018303163823114667
37,17.641085052490233,0.02104043960571289,0.5154906304924433,0.5259218337181176,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'ica__n_components': 60, 'NN__hidden_layer_sizes': (50,)}",51,0.5086206896551725,0.5123802168705082,0.4964847673250753,0.521119657041987,0.5431034482758622,0.5439782709200185,0.5,0.5021645021645021,0.5292965423266908,0.5499665215935722,6.202611583785972,0.01088320630489304,0.017899391455076567,0.018303163823114667
38,1.016807222366333,0.007517623901367188,0.5,0.5,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'ica__n_components': 2, 'NN__hidden_layer_sizes': (25,)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.214694921939489,0.007969341375275754,9.915068111723903e-17,0.0
39,0.8325616359710694,0.012568235397338867,0.5,0.5,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'ica__n_components': 3, 'NN__hidden_layer_sizes': (25,)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.208115681789526,0.010002584793100686,9.915068111723903e-17,0.0
40,0.8485320568084717,0.014290761947631837,0.5,0.5,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'ica__n_components': 4, 'NN__hidden_layer_sizes': (25,)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.07163427007706787,0.012785417052366212,9.915068111723903e-17,0.0
41,1.4553316593170167,0.012995624542236328,0.5139767738061614,0.5233757175755837,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'ica__n_components': 5, 'NN__hidden_layer_sizes': (25,)}",61,0.5075326414462671,0.534532215357458,0.5234348844994978,0.5146261505484806,0.487864077669903,0.49731013323246326,0.5272012052226314,0.543271655528937,0.523888605007665,0.5271384332105793,0.12940539418559424,0.017103130207218025,0.01474066825762402,0.01606513883575604
42,1.4750044345855713,0.008978986740112304,0.5091104242864241,0.5170614328757951,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'ica__n_components': 6, 'NN__hidden_layer_sizes': (25,)}",70,0.5,0.49878640776699035,0.5,0.5,0.5,0.5,0.5,0.49878640776699024,0.5456906830182254,0.5877343488449951,1.102468859521237,0.0072561099498809805,0.01825545610369344,0.03534062568941025
43,1.6858471393585206,0.007490873336791992,0.5,0.5,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'ica__n_components': 7, 'NN__hidden_layer_sizes': (25,)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,1.4091739510417505,0.0078415430681868,9.915068111723903e-17,0.0
