2,1.0551569503625067
3,0.9165036469066487
4,0.973477569442165
5,1.369158473464522
6,1.389664704683028
7,1.766846749840681
8,1.9543121677489643
9,1.8139504392227748
10,2.162954186882743
15,3.258737228239309
20,3.6692928362290274
25,3.6692928362290274
30,3.6692928362290274
35,3.6692928362290274
40,3.6692928362290274
45,3.6692928362290274
50,3.6692928362290274
55,3.6692928362290274
60,3.6692928362290274
