,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,4.953171968460083,0.1736584186553955,0.6742761515635163,0.6782059134239155,relu,0.0001,"(32,)",0.032,"{'NN__activation': 'relu', 'NN__hidden_layer_sizes': (32,), 'NN__alpha': 0.0001, 'NN__learning_rate_init': 0.032}",1,0.6774960130938392,0.6726279587056356,0.6829560810810811,0.6768056820503789,0.6819932432432434,0.6862864195761935,0.6470797710976282,0.6724199809468691,0.6818456391990759,0.6828895258404999,1.04902863129629,0.0143481465793228,0.013724182591343963,0.005545846126847442
