0,0.14645660360490484
1,0.14294133508971252
2,0.13424624814199587
3,0.1128258720656404
4,0.08672564144705985
5,0.07905887842669897
6,0.07864956205685703
7,0.05955185223529076
8,0.054244422340243396
9,0.0525510818510666
10,0.033055416827386955
11,0.019693085913142772
