,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
109,1.5657338142395019,0.0011599540710449218,0.5,0.5,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'km__n_clusters': 6, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.13167792607732745,6.461088947474113e-05,8.244574950155458e-17,7.021666937153402e-17
110,1.4086387634277344,0.009643983840942384,0.5,0.5,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'km__n_clusters': 7, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.16237026243553443,0.013103003529829214,8.244574950155458e-17,7.021666937153402e-17
111,1.3725449562072753,0.0011126995086669922,0.5,0.5,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'km__n_clusters': 8, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.16959137389746462,1.782440003749995e-05,8.244574950155458e-17,7.021666937153402e-17
112,1.5447155952453613,0.0012870311737060546,0.5,0.5,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'km__n_clusters': 9, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.16200277947402023,0.00017313217188244054,8.244574950155458e-17,7.021666937153402e-17
113,1.4486550331115722,0.006473541259765625,0.5,0.5,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'km__n_clusters': 10, 'NN__hidden_layer_sizes': (25,)}",11,0.49999999999999994,0.5,0.5000000000000001,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.5,0.1588861987226219,0.010629149469600948,1.2150349005651625e-16,0.0
114,1.8564613819122315,0.008528852462768554,0.5,0.5,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'km__n_clusters': 15, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.19521420482708726,0.014576794178524267,8.244574950155458e-17,7.021666937153402e-17
115,2.3313286781311033,0.0012009620666503906,0.5,0.5,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.06421817173464534,9.230271752919899e-05,8.244574950155458e-17,7.021666937153402e-17
116,2.3567858695983888,0.03063793182373047,0.5,0.5,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'km__n_clusters': 25, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1386512219991844,0.02894731517778673,8.244574950155458e-17,7.021666937153402e-17
117,2.65689435005188,0.011503362655639648,0.5,0.5,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'km__n_clusters': 30, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1631179369534437,0.013495613171669876,8.244574950155458e-17,7.021666937153402e-17
118,3.097450542449951,0.004675769805908203,0.5,0.5,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'km__n_clusters': 35, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1714298909533949,0.006575257809130396,8.244574950155458e-17,7.021666937153402e-17
119,3.0347317695617675,0.0012710094451904297,0.5,0.5,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'km__n_clusters': 40, 'NN__hidden_layer_sizes': (25,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.12779066561127533,8.09409130006795e-05,8.244574950155458e-17,7.021666937153402e-17
120,1.1383392333984375,0.007086706161499023,0.5,0.5,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.08674834762938602,0.011691894657049529,8.244574950155458e-17,7.021666937153402e-17
121,1.3362264156341552,0.012799835205078125,0.5,0.5,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'km__n_clusters': 3, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.18341535375142404,0.01422237392299109,8.244574950155458e-17,7.021666937153402e-17
122,1.3240032196044922,0.015056419372558593,0.5,0.5,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'km__n_clusters': 4, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.2655587998436403,0.01703478722827031,8.244574950155458e-17,7.021666937153402e-17
123,1.7397676944732665,0.01110668182373047,0.5,0.5,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1148748500283102,0.01984266071920415,8.244574950155458e-17,7.021666937153402e-17
124,1.5165114879608155,0.003962945938110351,0.5,0.5,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'km__n_clusters': 6, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1472790206881912,0.005401762577844798,8.244574950155458e-17,7.021666937153402e-17
125,1.4784595966339111,0.01100606918334961,0.5,0.5,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'km__n_clusters': 7, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.06405745338772294,0.014398038059412458,8.244574950155458e-17,7.021666937153402e-17
126,1.4356706142425537,0.018462228775024413,0.5,0.5,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'km__n_clusters': 8, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.15003897643425942,0.021913611560017768,8.244574950155458e-17,7.021666937153402e-17
127,1.5590322971343995,0.0012243270874023437,0.5,0.5,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'km__n_clusters': 9, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.16286882927613652,0.00010678718919804463,8.244574950155458e-17,7.021666937153402e-17
128,1.615877103805542,0.015227270126342774,0.5,0.5,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'km__n_clusters': 10, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.08499549493616569,0.0190656625487141,8.244574950155458e-17,7.021666937153402e-17
129,1.8544769763946534,0.0045032501220703125,0.5,0.5,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'km__n_clusters': 15, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.12532198791206797,0.0064066935658061925,8.244574950155458e-17,7.021666937153402e-17
