,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,41.045249223709106,0.06645512580871582,0.2130880734746379,0.2154860943176513,0.1,"(50, 50)",2,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 2}",276,0.27790831955654965,0.2879511636656832,0.2838392190333938,0.2887077520842025,0.1973214285714286,0.19621380846325165,0.10892857142857142,0.10870535714285716,0.19674227799227798,0.19585239023226217,25.48580015133216,0.0141422405891557,0.06415576661222308,0.06748574162214682
1,49.111368560791014,0.06186838150024414,0.24381549644738393,0.2502778772841986,0.1,"(50, 50)",3,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 3}",264,0.3979559710201303,0.40252739624759654,0.38872159394004047,0.4003917887033554,0.1,0.1,0.22358703190013868,0.22845598336631848,0.10714285714285715,0.12001421810372256,35.72456058765871,0.005578931224086365,0.1300666423759252,0.1309521735477801
2,47.859417867660525,0.054739189147949216,0.3156927491432725,0.3175457746680116,0.1,"(50, 50)",4,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 4}",242,0.1,0.1,0.19910714285714287,0.19977728285077953,0.49803224687933434,0.5077866755483187,0.5027565880721221,0.49976004698041243,0.28037323037323036,0.28040486796054725,36.69377878205647,0.004466718042432137,0.1610680817397971,0.16246148472419664
3,68.78164358139038,0.07232179641723632,0.3501805715868545,0.3526963721448008,0.1,"(50, 50)",5,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 5}",233,0.32779344549256056,0.3232015156521982,0.5400172036701163,0.5693073509334122,0.1607142857142857,0.161828368596882,0.6215846047156727,0.6091446255415115,0.1,0.09999999999999999,51.38633715424709,0.005361562943124488,0.20414628336223647,0.20680523234919135
4,72.25143165588379,0.08070712089538574,0.49744050595035405,0.5037380830601285,0.1,"(50, 50)",6,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 6}",199,0.5968528153262668,0.5942820551878883,0.663584231302678,0.6974133383890191,0.7010662274618586,0.7058786520132672,0.32589285714285715,0.32042882993954824,0.19826254826254827,0.20068753977091955,45.23139561640231,0.015989068406108142,0.1987974825680671,0.2059179638106359
5,64.23866415023804,0.06478204727172851,0.4789390612254849,0.48324514160411774,0.1,"(50, 50)",7,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 7}",202,0.3877333949236604,0.40102577438742487,0.19196428571428573,0.19061498831606902,0.7249739944521498,0.7236535984715737,0.7212898751733703,0.726953459476765,0.3702944015444016,0.37397788736875603,50.04495485910209,0.013054537275326574,0.2105616086617601,0.21048597774708994
6,115.39699034690857,0.07442264556884766,0.6672173908312419,0.6707759620181684,0.1,"(50, 50)",8,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 8}",158,0.6269084897403481,0.6466712888891063,0.757015496639283,0.7560832445330269,0.47099514563106804,0.45737901117817215,0.7023404993065188,0.7058644335235797,0.7788595200609765,0.7878818319669566,61.496664973858245,0.016606014735915522,0.11117848889354034,0.11691160075337703
7,108.80062017440795,0.07344303131103516,0.6509009373111024,0.6544917906063813,0.1,"(50, 50)",9,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 9}",167,0.7645622629582807,0.7630680558406385,0.14910714285714285,0.15369576941514862,0.7503380721220528,0.7668710285210948,0.7880374479889043,0.7923044974655165,0.8037289456585573,0.7965196017895083,49.50318063788043,0.008498637762464572,0.25186333458366345,0.2507503916841579
8,117.52447543144226,0.05750417709350586,0.7614923682422171,0.7648494379385181,0.1,"(50, 50)",10,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 10}",111,0.7696234075658855,0.7712108062318705,0.7654666328816814,0.7905602349697533,0.7649791955617199,0.7671390255388761,0.7414441747572815,0.7429560521587862,0.7658847821469181,0.7523810707933049,36.976416134938674,0.013190226966445222,0.010146954865173065,0.016380078278767484
9,83.58979153633118,0.052274465560913086,0.7828357731873757,0.7816023380421108,0.1,"(50, 50)",15,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 15}",95,0.7968613245161918,0.7885994057440275,0.7633875226715032,0.7699182534559306,0.7950676144244105,0.7948980675268935,0.7853935506241333,0.7795145978339513,0.7734411509290151,0.7750813656497504,17.961366667374904,0.0066853308180430705,0.012809757516319405,0.009045827233519708
10,82.47745566368103,0.04863781929016113,0.7479929225469415,0.746495607836043,0.1,"(50, 50)",20,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'km__n_clusters': 20}",120,0.8278207964601769,0.815689090006917,0.8041028752800596,0.8203497804679325,0.5024791955617198,0.4910658241269523,0.7993325242718448,0.7905846671296166,0.8055541758818457,0.8147886774487965,32.009376237824966,0.010827065773559554,0.12300913059314782,0.12813613050367134
